item_id,store_id,date,y,yhat_mean,yhat_var
98.0,9.0,2016-01-01,2.0,2.72,7.08
93.0,3.0,2016-01-01,0.0,0.76,0.76
16.0,6.0,2016-01-01,12.0,10.99,54.06
66.0,9.0,2016-01-01,0.0,0.95,1.86
24.0,7.0,2016-01-01,10.0,5.07,23.98
51.0,2.0,2016-01-01,2.0,1.45,2.16
9.0,5.0,2016-01-01,0.0,0.46,0.61
75.0,8.0,2016-01-01,0.0,0.43,0.57
10.0,1.0,2016-01-01,1.0,0.33,0.37
21.0,8.0,2016-01-01,0.0,0.4,0.53
49.0,6.0,2016-01-01,0.0,0.33,0.44
74.0,2.0,2016-01-01,2.0,2.94,10.86
36.0,5.0,2016-01-01,0.0,0.31,0.4
79.0,4.0,2016-01-01,0.0,0.6,0.82
69.0,5.0,2016-01-01,1.0,0.69,1.14
84.0,6.0,2016-01-01,4.0,1.51,3.1
15.0,6.0,2016-01-01,0.0,0.63,0.83
70.0,4.0,2016-01-01,4.0,3.72,4.86
92.0,2.0,2016-01-01,5.0,2.11,4.86
0.0,3.0,2016-01-01,0.0,0.14,0.14
15.0,9.0,2016-01-01,3.0,1.14,2.01
2.0,1.0,2016-01-01,0.0,1.18,1.77
99.0,3.0,2016-01-01,0.0,0.58,0.85
50.0,3.0,2016-01-01,0.0,0.19,0.23
75.0,9.0,2016-01-01,2.0,0.07,0.08
63.0,3.0,2016-01-01,1.0,0.79,1.41
87.0,3.0,2016-01-01,6.0,10.51,51.8
69.0,4.0,2016-01-01,0.0,0.08,0.09
82.0,1.0,2016-01-01,0.0,0.16,0.18
5.0,8.0,2016-01-01,1.0,2.04,4.42
84.0,1.0,2016-01-01,3.0,0.32,0.42
39.0,3.0,2016-01-01,0.0,0.3,0.38
98.0,2.0,2016-01-01,2.0,5.32,22.92
67.0,6.0,2016-01-01,1.0,0.26,0.33
53.0,4.0,2016-01-01,2.0,0.18,0.21
61.0,9.0,2016-01-01,2.0,1.96,3.5
57.0,5.0,2016-01-01,0.0,0.85,1.5
90.0,2.0,2016-01-01,0.0,0.22,0.26
87.0,1.0,2016-01-01,25.0,15.65,116.37
99.0,5.0,2016-01-01,3.0,1.68,3.26
32.0,3.0,2016-01-01,1.0,1.07,1.83
66.0,0.0,2016-01-01,5.0,3.27,13.99
19.0,8.0,2016-01-01,3.0,0.84,1.54
15.0,1.0,2016-01-01,0.0,2.36,7.55
23.0,7.0,2016-01-01,1.0,1.34,2.32
79.0,0.0,2016-01-01,0.0,0.47,0.59
27.0,2.0,2016-01-01,1.0,0.42,0.56
3.0,5.0,2016-01-01,7.0,8.76,39.13
95.0,3.0,2016-01-01,2.0,1.34,1.78
11.0,3.0,2016-01-01,4.0,1.93,3.19
86.0,5.0,2016-01-01,97.0,92.46,2536.5
88.0,3.0,2016-01-01,0.0,0.49,0.57
31.0,2.0,2016-01-01,1.0,0.83,1.53
6.0,3.0,2016-01-01,0.0,0.21,0.25
10.0,6.0,2016-01-01,0.0,0.34,0.43
76.0,7.0,2016-01-01,0.0,0.48,0.71
68.0,1.0,2016-01-01,2.0,1.81,5.08
11.0,9.0,2016-01-01,6.0,4.69,9.52
50.0,5.0,2016-01-01,1.0,0.07,0.07
47.0,4.0,2016-01-01,7.0,5.01,30.15
39.0,6.0,2016-01-01,0.0,0.22,0.26
75.0,3.0,2016-01-01,0.0,0.23,0.23
2.0,2.0,2016-01-01,6.0,1.58,3.15
87.0,4.0,2016-01-01,5.0,23.87,24.93
8.0,3.0,2016-01-01,1.0,0.24,0.3
92.0,1.0,2016-01-01,2.0,0.75,1.09
89.0,2.0,2016-01-01,2.0,2.59,9.33
47.0,3.0,2016-01-01,11.0,0.55,0.84
14.0,6.0,2016-01-01,2.0,0.31,0.4
36.0,7.0,2016-01-01,0.0,0.11,0.12
87.0,6.0,2016-01-01,26.0,24.19,225.05
63.0,6.0,2016-01-01,2.0,0.56,0.86
86.0,0.0,2016-01-01,25.0,38.12,499.62
59.0,1.0,2016-01-01,0.0,0.32,0.41
56.0,9.0,2016-01-01,0.0,0.22,0.22
30.0,4.0,2016-01-01,7.0,3.56,8.76
34.0,5.0,2016-01-01,0.0,1.58,3.89
85.0,7.0,2016-01-01,1.0,0.89,0.96
76.0,8.0,2016-01-01,1.0,0.82,1.48
21.0,4.0,2016-01-01,0.0,0.14,0.15
38.0,4.0,2016-01-01,0.0,0.52,0.78
59.0,2.0,2016-01-01,1.0,0.74,1.18
41.0,3.0,2016-01-01,2.0,4.48,16.79
66.0,3.0,2016-01-01,0.0,4.4,23.77
75.0,0.0,2016-01-01,0.0,0.39,0.46
73.0,3.0,2016-01-01,4.0,4.56,25.34
3.0,0.0,2016-01-01,2.0,1.86,3.94
20.0,7.0,2016-01-01,0.0,0.42,0.5
49.0,4.0,2016-01-01,1.0,0.13,0.14
70.0,2.0,2016-01-01,12.0,4.56,9.45
34.0,3.0,2016-01-01,0.0,1.93,4.25
96.0,8.0,2016-01-01,3.0,1.35,2.29
91.0,8.0,2016-01-01,0.0,0.23,0.24
62.0,6.0,2016-01-01,7.0,2.03,3.03
32.0,2.0,2016-01-01,1.0,3.16,5.19
32.0,6.0,2016-01-01,1.0,1.91,2.84
62.0,4.0,2016-01-01,0.0,1.32,1.95
5.0,9.0,2016-01-01,0.0,0.84,1.22
28.0,8.0,2016-01-01,0.0,0.83,1.03
12.0,1.0,2016-01-01,0.0,0.46,0.46
38.0,8.0,2016-01-01,1.0,1.04,1.76
99.0,2.0,2016-01-01,1.0,3.32,7.42
72.0,2.0,2016-01-01,20.0,5.52,8.34
53.0,3.0,2016-01-01,1.0,0.2,0.23
33.0,8.0,2016-01-01,2.0,1.99,2.82
97.0,9.0,2016-01-01,0.0,0.08,0.09
38.0,5.0,2016-01-01,2.0,1.77,3.9
55.0,6.0,2016-01-01,31.0,34.7,455.76
82.0,7.0,2016-01-01,2.0,0.31,0.37
70.0,3.0,2016-01-01,2.0,2.99,6.51
6.0,4.0,2016-01-01,1.0,0.09,0.09
13.0,3.0,2016-01-01,0.0,0.29,0.35
99.0,9.0,2016-01-01,1.0,0.99,1.43
42.0,2.0,2016-01-01,1.0,1.37,3.25
73.0,1.0,2016-01-01,2.0,2.7,9.65
0.0,6.0,2016-01-01,0.0,0.44,0.51
26.0,7.0,2016-01-01,6.0,1.12,2.17
0.0,9.0,2016-01-01,2.0,0.43,0.62
38.0,9.0,2016-01-01,4.0,1.17,1.96
8.0,6.0,2016-01-01,0.0,1.57,2.67
67.0,5.0,2016-01-01,0.0,0.11,0.11
17.0,4.0,2016-01-01,0.0,0.1,0.1
66.0,6.0,2016-01-01,1.0,1.25,2.8
74.0,4.0,2016-01-01,1.0,1.11,2.2
31.0,1.0,2016-01-01,1.0,0.44,0.64
98.0,0.0,2016-01-01,4.0,1.44,3.1
80.0,2.0,2016-01-01,17.0,3.42,15.08
61.0,3.0,2016-01-01,0.0,0.67,0.92
45.0,9.0,2016-01-01,1.0,1.41,3.41
55.0,0.0,2016-01-01,16.0,18.26,64.18
1.0,0.0,2016-01-01,10.0,7.84,45.25
35.0,1.0,2016-01-01,0.0,1.51,2.51
21.0,7.0,2016-01-01,1.0,0.49,0.59
52.0,4.0,2016-01-01,0.0,1.25,2.28
51.0,0.0,2016-01-01,1.0,0.67,0.83
60.0,4.0,2016-01-01,0.0,0.53,0.82
33.0,5.0,2016-01-01,1.0,1.17,1.41
48.0,1.0,2016-01-01,0.0,0.21,0.21
24.0,0.0,2016-01-01,7.0,10.39,104.43
8.0,4.0,2016-01-01,1.0,1.22,2.04
12.0,7.0,2016-01-01,0.0,0.13,0.15
59.0,0.0,2016-01-01,0.0,0.94,1.52
66.0,7.0,2016-01-01,14.0,2.2,7.06
92.0,7.0,2016-01-01,3.0,1.26,1.59
59.0,8.0,2016-01-01,5.0,0.85,1.37
30.0,5.0,2016-01-01,3.0,4.25,12.63
20.0,0.0,2016-01-01,1.0,0.83,1.09
93.0,0.0,2016-01-01,0.0,1.09,1.31
48.0,7.0,2016-01-01,0.0,0.49,0.5
25.0,8.0,2016-01-01,1.0,1.77,2.34
8.0,9.0,2016-01-01,0.0,0.99,1.39
14.0,1.0,2016-01-01,2.0,2.28,7.46
69.0,0.0,2016-01-01,0.0,1.31,2.95
25.0,2.0,2016-01-01,2.0,0.92,1.28
66.0,2.0,2016-01-01,5.0,5.61,37.03
7.0,5.0,2016-01-01,0.0,0.47,0.69
99.0,8.0,2016-01-01,1.0,1.19,2.13
75.0,4.0,2016-01-01,0.0,0.29,0.29
72.0,4.0,2016-01-01,6.0,2.3,4.44
3.0,4.0,2016-01-01,0.0,2.3,4.82
36.0,8.0,2016-01-01,0.0,0.77,1.06
69.0,9.0,2016-01-01,1.0,0.36,0.49
96.0,7.0,2016-01-01,4.0,2.03,3.18
25.0,9.0,2016-01-01,1.0,0.75,0.9
48.0,8.0,2016-01-01,1.0,0.09,0.09
23.0,9.0,2016-01-01,0.0,1.21,2.36
6.0,2.0,2016-01-01,1.0,0.1,0.11
63.0,1.0,2016-01-01,0.0,0.5,0.76
18.0,1.0,2016-01-01,2.0,0.8,1.34
1.0,8.0,2016-01-01,4.0,5.84,27.84
82.0,5.0,2016-01-01,2.0,1.18,2.18
34.0,2.0,2016-01-01,9.0,9.45,74.66
31.0,9.0,2016-01-01,0.0,0.08,0.09
37.0,8.0,2016-01-01,1.0,0.78,0.86
30.0,0.0,2016-01-01,7.0,4.52,7.2
57.0,4.0,2016-01-01,2.0,1.86,4.76
2.0,9.0,2016-01-01,0.0,0.23,0.27
20.0,6.0,2016-01-01,0.0,0.91,1.27
89.0,4.0,2016-01-01,3.0,1.4,2.5
32.0,5.0,2016-01-01,5.0,2.84,5.67
2.0,3.0,2016-01-01,1.0,0.1,0.11
81.0,9.0,2016-01-01,1.0,0.12,0.13
74.0,0.0,2016-01-01,2.0,3.61,15.12
53.0,8.0,2016-01-01,1.0,0.6,0.83
1.0,7.0,2016-01-01,0.0,8.15,43.13
64.0,6.0,2016-01-01,1.0,0.36,0.49
96.0,9.0,2016-01-01,1.0,0.41,0.47
46.0,1.0,2016-01-01,2.0,2.43,5.33
55.0,1.0,2016-01-01,25.0,23.8,295.62
29.0,8.0,2016-01-01,1.0,0.2,0.24
67.0,0.0,2016-01-01,0.0,0.13,0.15
16.0,9.0,2016-01-01,8.0,8.79,34.02
20.0,4.0,2016-01-01,1.0,0.75,1.22
65.0,3.0,2016-01-01,1.0,1.29,1.89
13.0,9.0,2016-01-01,0.0,0.4,0.51
17.0,2.0,2016-01-01,1.0,0.95,1.07
6.0,5.0,2016-01-01,0.0,0.04,0.04
86.0,1.0,2016-01-01,36.0,42.06,903.32
8.0,7.0,2016-01-01,1.0,1.8,3.11
42.0,8.0,2016-01-01,1.0,1.22,2.69
91.0,9.0,2016-01-01,2.0,0.3,0.31
35.0,0.0,2016-01-01,8.0,0.99,1.33
66.0,1.0,2016-01-01,2.0,2.38,8.05
9.0,7.0,2016-01-01,2.0,1.03,1.33
17.0,6.0,2016-01-01,1.0,0.26,0.32
51.0,4.0,2016-01-01,1.0,0.74,1.04
19.0,6.0,2016-01-01,0.0,0.7,1.2
2.0,0.0,2016-01-01,0.0,0.98,1.55
95.0,6.0,2016-01-01,0.0,0.75,1.07
91.0,0.0,2016-01-01,1.0,0.83,0.89
88.0,9.0,2016-01-01,2.0,1.2,1.39
86.0,4.0,2016-01-01,35.0,40.55,648.68
53.0,7.0,2016-01-01,0.0,0.72,0.96
91.0,3.0,2016-01-01,0.0,0.38,0.38
21.0,5.0,2016-01-01,0.0,0.42,0.6
13.0,4.0,2016-01-01,0.0,0.25,0.3
42.0,7.0,2016-01-01,4.0,1.6,4.15
63.0,2.0,2016-01-01,0.0,0.24,0.3
21.0,1.0,2016-01-01,1.0,0.17,0.19
34.0,8.0,2016-01-01,0.0,0.72,1.25
19.0,9.0,2016-01-01,0.0,1.4,3.35
78.0,3.0,2016-01-01,1.0,1.23,2.24
24.0,2.0,2016-01-01,5.0,4.29,19.34
62.0,1.0,2016-01-01,2.0,2.33,4.46
46.0,3.0,2016-01-01,1.0,0.98,1.77
72.0,7.0,2016-01-01,11.0,6.36,11.64
78.0,5.0,2016-01-01,4.0,1.81,3.81
26.0,3.0,2016-01-01,0.0,1.33,2.68
44.0,5.0,2016-01-01,0.0,0.6,0.87
68.0,2.0,2016-01-01,4.0,2.17,6.87
28.0,2.0,2016-01-01,1.0,0.44,0.52
56.0,0.0,2016-01-01,0.0,0.51,0.51
98.0,8.0,2016-01-01,4.0,1.53,2.64
28.0,5.0,2016-01-01,1.0,0.26,0.31
86.0,3.0,2016-01-01,3.0,7.94,49.39
61.0,6.0,2016-01-01,2.0,2.42,3.97
85.0,6.0,2016-01-01,9.0,2.57,8.39
18.0,6.0,2016-01-01,1.0,0.26,0.27
48.0,0.0,2016-01-01,1.0,0.3,0.34
85.0,0.0,2016-01-01,1.0,1.39,1.9
42.0,9.0,2016-01-01,0.0,1.14,2.44
57.0,2.0,2016-01-01,1.0,3.38,14.6
28.0,0.0,2016-01-01,1.0,0.06,0.06
86.0,7.0,2016-01-01,19.0,17.33,137.29
83.0,8.0,2016-01-01,1.0,0.27,0.33
32.0,8.0,2016-01-01,2.0,3.77,9.04
60.0,8.0,2016-01-01,0.0,0.27,0.33
74.0,6.0,2016-01-01,1.0,3.1,10.35
15.0,5.0,2016-01-01,0.0,1.32,2.18
9.0,4.0,2016-01-01,1.0,0.79,1.18
32.0,1.0,2016-01-01,11.0,5.0,19.81
17.0,7.0,2016-01-01,0.0,0.1,0.1
94.0,0.0,2016-01-01,0.0,5.32,19.38
88.0,2.0,2016-01-01,0.0,1.47,1.67
76.0,0.0,2016-01-01,0.0,1.0,2.01
13.0,2.0,2016-01-01,2.0,1.2,1.61
62.0,3.0,2016-01-01,0.0,0.92,1.27
37.0,0.0,2016-01-01,0.0,1.22,2.08
64.0,3.0,2016-01-01,0.0,0.75,1.31
7.0,6.0,2016-01-01,0.0,0.08,0.08
3.0,7.0,2016-01-01,3.0,3.44,6.38
57.0,8.0,2016-01-01,0.0,2.62,8.17
51.0,6.0,2016-01-01,2.0,0.83,1.29
44.0,9.0,2016-01-01,1.0,0.41,0.53
60.0,2.0,2016-01-01,3.0,1.98,4.52
61.0,4.0,2016-01-01,0.0,1.48,2.36
38.0,3.0,2016-01-01,1.0,1.9,4.88
18.0,7.0,2016-01-01,0.0,1.14,1.62
67.0,7.0,2016-01-01,1.0,0.32,0.32
36.0,1.0,2016-01-01,1.0,1.37,3.25
79.0,5.0,2016-01-01,1.0,0.13,0.14
18.0,9.0,2016-01-01,0.0,0.77,1.19
16.0,7.0,2016-01-01,5.0,12.12,63.1
92.0,3.0,2016-01-01,1.0,0.99,1.28
88.0,0.0,2016-01-01,0.0,2.47,4.97
7.0,2.0,2016-01-01,0.0,0.1,0.11
47.0,0.0,2016-01-01,0.0,2.9,11.34
25.0,5.0,2016-01-01,1.0,1.48,1.74
61.0,1.0,2016-01-01,3.0,3.1,7.68
87.0,2.0,2016-01-01,28.0,22.02,507.02
30.0,6.0,2016-01-01,5.0,4.23,16.77
89.0,1.0,2016-01-01,0.0,1.57,2.62
10.0,7.0,2016-01-01,4.0,0.39,0.54
70.0,0.0,2016-01-01,2.0,5.29,14.54
29.0,9.0,2016-01-01,1.0,0.25,0.31
49.0,2.0,2016-01-01,0.0,0.26,0.33
88.0,8.0,2016-01-01,2.0,0.66,0.86
29.0,1.0,2016-01-01,1.0,0.61,0.98
31.0,3.0,2016-01-01,0.0,0.23,0.29
0.0,8.0,2016-01-01,0.0,0.48,0.54
21.0,3.0,2016-01-01,0.0,0.6,0.83
16.0,3.0,2016-01-01,2.0,5.04,11.52
33.0,3.0,2016-01-01,2.0,0.81,1.0
5.0,7.0,2016-01-01,2.0,2.1,4.08
63.0,4.0,2016-01-01,2.0,1.7,4.57
19.0,7.0,2016-01-01,4.0,3.11,12.75
65.0,8.0,2016-01-01,0.0,0.76,1.05
37.0,1.0,2016-01-01,0.0,0.21,0.25
60.0,1.0,2016-01-01,2.0,1.38,2.25
95.0,5.0,2016-01-01,0.0,1.33,2.16
99.0,1.0,2016-01-01,0.0,0.97,1.68
99.0,0.0,2016-01-01,2.0,2.09,5.03
3.0,3.0,2016-01-01,2.0,1.63,3.29
83.0,1.0,2016-01-01,4.0,4.18,17.63
1.0,1.0,2016-01-01,0.0,4.54,17.4
12.0,0.0,2016-01-01,2.0,0.48,0.7
64.0,1.0,2016-01-01,0.0,0.24,0.29
27.0,5.0,2016-01-01,0.0,0.43,0.59
44.0,2.0,2016-01-02,0.0,1.49,2.15
26.0,8.0,2016-01-02,4.0,3.54,7.27
8.0,3.0,2016-01-02,1.0,0.25,0.31
39.0,6.0,2016-01-02,1.0,0.23,0.26
26.0,6.0,2016-01-02,2.0,2.46,3.9
44.0,3.0,2016-01-02,1.0,0.89,1.05
94.0,5.0,2016-01-02,1.0,3.19,9.45
73.0,4.0,2016-01-02,1.0,0.74,1.28
60.0,1.0,2016-01-02,2.0,2.22,3.11
86.0,6.0,2016-01-02,81.0,89.0,310.83
69.0,5.0,2016-01-02,1.0,0.67,0.75
75.0,8.0,2016-01-02,0.0,0.54,0.62
8.0,1.0,2016-01-02,0.0,1.52,2.61
85.0,0.0,2016-01-02,0.0,1.9,2.32
21.0,1.0,2016-01-02,1.0,0.21,0.23
86.0,7.0,2016-01-02,24.0,22.81,39.53
35.0,4.0,2016-01-02,0.0,0.2,0.21
79.0,0.0,2016-01-02,0.0,0.75,1.02
87.0,2.0,2016-01-02,26.0,30.6,967.15
56.0,6.0,2016-01-02,0.0,0.62,1.0
51.0,4.0,2016-01-02,1.0,1.0,1.23
25.0,2.0,2016-01-02,1.0,2.01,3.44
53.0,1.0,2016-01-02,0.0,0.71,0.78
6.0,8.0,2016-01-02,0.0,0.41,0.53
32.0,4.0,2016-01-02,0.0,1.34,1.65
9.0,5.0,2016-01-02,0.0,1.01,1.54
21.0,4.0,2016-01-02,0.0,0.15,0.17
73.0,5.0,2016-01-02,3.0,1.53,3.87
91.0,3.0,2016-01-02,0.0,0.44,0.44
59.0,1.0,2016-01-02,1.0,0.81,0.86
16.0,1.0,2016-01-02,26.0,18.84,36.38
66.0,9.0,2016-01-02,0.0,2.12,5.8
72.0,3.0,2016-01-02,1.0,1.56,1.63
13.0,7.0,2016-01-02,1.0,0.75,0.97
44.0,9.0,2016-01-02,1.0,0.55,0.69
34.0,7.0,2016-01-02,3.0,2.66,5.98
30.0,8.0,2016-01-02,7.0,9.05,19.1
31.0,7.0,2016-01-02,1.0,0.47,0.61
65.0,1.0,2016-01-02,4.0,4.59,25.69
93.0,3.0,2016-01-02,0.0,0.98,0.99
47.0,6.0,2016-01-02,0.0,4.38,23.54
3.0,5.0,2016-01-02,11.0,10.45,35.06
9.0,7.0,2016-01-02,2.0,2.23,2.82
76.0,3.0,2016-01-02,0.0,0.25,0.31
7.0,3.0,2016-01-02,0.0,0.39,0.4
62.0,2.0,2016-01-02,5.0,3.32,4.12
79.0,2.0,2016-01-02,1.0,0.67,0.97
11.0,0.0,2016-01-02,24.0,21.24,55.24
75.0,6.0,2016-01-02,0.0,0.5,0.69
17.0,6.0,2016-01-02,1.0,0.25,0.31
23.0,7.0,2016-01-02,6.0,2.46,3.67
62.0,6.0,2016-01-02,4.0,2.54,3.68
40.0,5.0,2016-01-02,5.0,18.66,120.63
53.0,3.0,2016-01-02,1.0,0.22,0.24
17.0,5.0,2016-01-02,0.0,0.6,0.61
32.0,0.0,2016-01-02,5.0,2.58,2.83
59.0,3.0,2016-01-02,0.0,0.1,0.1
98.0,7.0,2016-01-02,2.0,2.92,4.75
96.0,9.0,2016-01-02,3.0,0.53,0.56
16.0,5.0,2016-01-02,11.0,25.98,91.41
37.0,8.0,2016-01-02,0.0,1.12,1.26
89.0,1.0,2016-01-02,6.0,2.02,3.25
23.0,8.0,2016-01-02,2.0,1.6,2.35
19.0,8.0,2016-01-02,1.0,1.03,1.93
36.0,0.0,2016-01-02,0.0,1.01,1.48
89.0,5.0,2016-01-02,1.0,2.02,3.3
59.0,4.0,2016-01-02,1.0,0.57,0.65
80.0,5.0,2016-01-02,4.0,10.06,111.27
0.0,9.0,2016-01-02,3.0,0.89,1.67
11.0,5.0,2016-01-02,10.0,8.65,14.78
80.0,1.0,2016-01-02,2.0,5.38,34.33
91.0,6.0,2016-01-02,0.0,0.92,1.46
63.0,0.0,2016-01-02,2.0,2.12,3.26
80.0,9.0,2016-01-02,34.0,0.73,1.27
99.0,1.0,2016-01-02,1.0,1.93,3.57
40.0,9.0,2016-01-02,15.0,19.08,69.27
65.0,6.0,2016-01-02,2.0,1.16,1.52
24.0,8.0,2016-01-02,2.0,3.1,12.53
49.0,2.0,2016-01-02,0.0,0.43,0.61
39.0,2.0,2016-01-02,1.0,0.21,0.24
46.0,2.0,2016-01-02,4.0,4.6,11.51
86.0,2.0,2016-01-02,54.0,74.0,138.87
10.0,9.0,2016-01-02,1.0,0.62,0.77
15.0,0.0,2016-01-02,0.0,1.14,1.45
14.0,0.0,2016-01-02,3.0,3.09,7.72
23.0,6.0,2016-01-02,2.0,3.46,5.09
99.0,8.0,2016-01-02,5.0,1.46,2.35
20.0,2.0,2016-01-02,2.0,0.94,1.24
79.0,7.0,2016-01-02,0.0,0.8,1.44
98.0,1.0,2016-01-02,5.0,7.73,24.99
16.0,2.0,2016-01-02,27.0,31.24,111.83
98.0,2.0,2016-01-02,5.0,6.12,19.48
33.0,5.0,2016-01-02,1.0,1.48,1.84
57.0,6.0,2016-01-02,2.0,3.08,4.9
80.0,8.0,2016-01-02,69.0,30.62,968.18
88.0,7.0,2016-01-02,0.0,1.03,1.27
82.0,5.0,2016-01-02,1.0,1.17,1.82
20.0,0.0,2016-01-02,4.0,1.3,2.05
14.0,3.0,2016-01-02,1.0,0.82,1.3
35.0,0.0,2016-01-02,0.0,1.76,2.28
53.0,2.0,2016-01-02,1.0,1.01,1.2
85.0,3.0,2016-01-02,0.0,0.51,0.56
8.0,4.0,2016-01-02,1.0,1.26,1.81
33.0,1.0,2016-01-02,2.0,1.33,1.61
64.0,6.0,2016-01-02,1.0,0.63,1.03
27.0,5.0,2016-01-02,0.0,0.45,0.53
85.0,9.0,2016-01-02,0.0,0.38,0.43
35.0,1.0,2016-01-02,2.0,1.87,2.66
61.0,7.0,2016-01-02,3.0,3.53,5.3
51.0,1.0,2016-01-02,1.0,1.06,1.64
36.0,2.0,2016-01-02,0.0,1.5,2.49
76.0,0.0,2016-01-02,1.0,1.13,2.38
48.0,7.0,2016-01-02,0.0,0.55,0.56
67.0,5.0,2016-01-02,0.0,0.15,0.16
18.0,2.0,2016-01-02,1.0,0.58,0.68
52.0,5.0,2016-01-02,1.0,1.87,3.36
3.0,4.0,2016-01-02,5.0,3.32,6.22
19.0,3.0,2016-01-02,3.0,2.39,8.12
82.0,6.0,2016-01-02,1.0,0.5,0.66
93.0,5.0,2016-01-02,0.0,1.26,1.78
47.0,2.0,2016-01-02,7.0,6.31,42.83
61.0,3.0,2016-01-02,1.0,0.82,1.0
57.0,5.0,2016-01-02,0.0,0.91,1.15
86.0,3.0,2016-01-02,16.0,9.38,17.52
91.0,2.0,2016-01-02,4.0,1.56,2.62
88.0,0.0,2016-01-02,6.0,4.04,10.35
44.0,5.0,2016-01-02,0.0,0.64,0.85
25.0,0.0,2016-01-02,7.0,1.82,2.32
87.0,5.0,2016-01-02,34.0,24.29,81.08
96.0,3.0,2016-01-02,1.0,0.74,0.8
24.0,5.0,2016-01-02,2.0,7.82,68.98
84.0,9.0,2016-01-02,4.0,1.27,2.24
33.0,8.0,2016-01-02,4.0,2.55,4.09
36.0,9.0,2016-01-02,0.0,0.32,0.42
3.0,3.0,2016-01-02,2.0,2.0,3.55
79.0,5.0,2016-01-02,0.0,0.3,0.36
19.0,7.0,2016-01-02,18.0,4.8,23.18
8.0,2.0,2016-01-02,0.0,1.33,1.94
56.0,7.0,2016-01-02,2.0,2.5,3.17
72.0,0.0,2016-01-02,9.0,6.47,9.53
85.0,2.0,2016-01-02,0.0,1.51,1.82
47.0,0.0,2016-01-02,0.0,3.95,19.52
78.0,7.0,2016-01-02,5.0,6.3,17.34
50.0,1.0,2016-01-02,0.0,0.39,0.55
21.0,6.0,2016-01-02,0.0,0.53,0.54
7.0,2.0,2016-01-02,1.0,0.11,0.12
74.0,3.0,2016-01-02,1.0,1.79,3.16
3.0,9.0,2016-01-02,9.0,6.4,18.55
77.0,2.0,2016-01-02,0.0,0.46,0.57
86.0,9.0,2016-01-02,37.0,39.46,68.14
21.0,3.0,2016-01-02,1.0,0.78,1.09
66.0,8.0,2016-01-02,5.0,3.21,11.75
61.0,4.0,2016-01-02,0.0,2.6,3.64
16.0,8.0,2016-01-02,35.0,28.8,102.54
37.0,1.0,2016-01-02,7.0,0.3,0.37
13.0,8.0,2016-01-02,0.0,0.14,0.15
20.0,6.0,2016-01-02,4.0,1.01,1.56
49.0,5.0,2016-01-02,1.0,0.33,0.4
10.0,7.0,2016-01-02,1.0,0.62,1.01
15.0,7.0,2016-01-02,1.0,1.64,1.99
80.0,3.0,2016-01-02,1.0,2.81,10.69
89.0,4.0,2016-01-02,1.0,2.24,4.35
3.0,7.0,2016-01-02,7.0,5.45,8.49
64.0,3.0,2016-01-02,1.0,1.14,2.43
97.0,4.0,2016-01-02,0.0,0.45,0.47
91.0,7.0,2016-01-02,0.0,0.56,0.56
81.0,4.0,2016-01-02,0.0,1.57,4.05
51.0,8.0,2016-01-02,2.0,0.41,0.47
33.0,7.0,2016-01-02,3.0,1.33,1.53
69.0,4.0,2016-01-02,1.0,0.08,0.08
84.0,3.0,2016-01-02,1.0,0.71,1.22
50.0,7.0,2016-01-02,0.0,1.13,2.02
11.0,7.0,2016-01-02,4.0,5.62,8.19
97.0,1.0,2016-01-02,1.0,0.36,0.49
21.0,8.0,2016-01-02,0.0,0.47,0.61
69.0,6.0,2016-01-02,1.0,0.8,0.82
51.0,2.0,2016-01-02,4.0,1.54,1.91
2.0,8.0,2016-01-02,1.0,0.68,0.78
17.0,0.0,2016-01-02,0.0,1.51,2.0
24.0,1.0,2016-01-02,8.0,8.23,42.8
74.0,2.0,2016-01-02,5.0,3.27,9.51
65.0,9.0,2016-01-02,2.0,1.11,1.51
88.0,4.0,2016-01-02,0.0,1.38,2.01
37.0,0.0,2016-01-02,2.0,1.9,3.56
35.0,6.0,2016-01-02,1.0,0.45,0.52
33.0,3.0,2016-01-02,0.0,0.89,1.11
1.0,9.0,2016-01-02,11.0,6.32,14.6
99.0,0.0,2016-01-02,1.0,2.51,5.25
38.0,0.0,2016-01-02,1.0,1.18,2.57
64.0,1.0,2016-01-02,0.0,0.35,0.48
68.0,6.0,2016-01-02,0.0,2.96,11.74
92.0,3.0,2016-01-02,3.0,1.35,1.51
23.0,3.0,2016-01-02,2.0,0.95,1.3
37.0,9.0,2016-01-02,2.0,1.07,1.28
26.0,4.0,2016-01-02,0.0,1.97,3.23
75.0,7.0,2016-01-02,1.0,0.38,0.39
74.0,0.0,2016-01-02,7.0,5.24,17.38
29.0,8.0,2016-01-02,0.0,0.25,0.27
46.0,1.0,2016-01-02,6.0,3.57,7.09
9.0,4.0,2016-01-02,0.0,0.81,1.09
64.0,8.0,2016-01-02,1.0,0.28,0.36
98.0,5.0,2016-01-02,6.0,5.23,16.53
34.0,5.0,2016-01-02,0.0,2.45,5.89
9.0,8.0,2016-01-02,2.0,1.99,3.29
61.0,6.0,2016-01-02,0.0,3.63,4.97
52.0,9.0,2016-01-02,6.0,1.3,1.56
38.0,6.0,2016-01-02,1.0,2.14,6.22
28.0,0.0,2016-01-02,0.0,0.07,0.08
46.0,3.0,2016-01-02,0.0,1.19,2.13
